"[0.22122396528720856, 0.04836466908454895, 0.6469736695289612]","[0.22209186851978302, 0.005066022742539644, 0.6582536697387695]","[0.22155508399009705, 0.0174535121768713, 0.6606109738349915]","[0.2225627899169922, 0.013178907334804535, 0.6605134606361389]","[0.2532353699207306, 0.002611956326290965, 0.6558721661567688]","[0.25703945755958557, -0.013801070861518383, 0.6529483199119568]","[0.25769126415252686, 0.01022299937903881, 0.6429986357688904]","[0.18787816166877747, -0.09293006360530853, 0.6239299178123474]","[0.2804499566555023, -0.05299434810876846, 0.524851381778717]","[0.21767039597034454, 0.027587372809648514, 0.620684027671814]","[0.23308630287647247, 0.008467815816402435, 0.5761235356330872]","[0.08674199134111404, -0.06821805238723755, 0.5123217701911926]","[0.37543371319770813, -0.008729889988899231, 0.4398936927318573]","[-0.06547859311103821, -0.15387322008609772, 0.5857899188995361]","[0.4780914783477783, -0.15735557675361633, 0.29482078552246094]","[-0.17370164394378662, -0.13842561841011047, 0.7386769652366638]","[0.6569174528121948, -0.29891929030418396, 0.30526694655418396]","[-0.22566024959087372, -0.12562023103237152, 0.7944802641868591]","[0.7375147342681885, -0.3636378049850464, 0.29605886340141296]","[-0.18978579342365265, -0.12830273807048798, 0.8105760812759399]","[0.7798981666564941, -0.365339070558548, 0.3451794981956482]","[-0.16481219232082367, -0.13490597903728485, 0.7334516644477844]","[0.6760396361351013, -0.30291882157325745, 0.3303636312484741]","[-0.0723651647567749, 0.010822753421962261, 0.0396239310503006]","[0.07459578663110733, -0.00824431236833334, -0.03324174880981445]","[-0.22389408946037292, 0.02970872074365616, -0.319854736328125]","[-0.08993560820817947, 0.050129227340221405, -0.35608240962028503]","[-0.3375905752182007, 0.02129177749156952, -0.68095862865448]","[-0.35313308238983154, 0.12880438566207886, -0.6709853410720825]","[-0.3737291693687439, 0.03098374605178833, -0.7070794105529785]","[-0.38120129704475403, 0.09774354100227356, -0.6974960565567017]","[-0.3945121467113495, 0.03235137090086937, -0.7126388549804688]","[-0.375806987285614, 0.0957307517528534, -0.6738198399543762]"
"[0.19364990293979645, 0.054211948066949844, 0.65469890832901]","[0.19696860015392303, 0.009532645344734192, 0.6623772382736206]","[0.19665645062923431, 0.021801507100462914, 0.6647456884384155]","[0.19764971733093262, 0.0169126745313406, 0.6648580431938171]","[0.22690491378307343, 0.011378413066267967, 0.6607118248939514]","[0.23048606514930725, -0.004862553905695677, 0.6583119630813599]","[0.23122577369213104, 0.018801875412464142, 0.6479505896568298]","[0.1737804114818573, -0.09132447093725204, 0.6236957311630249]","[0.2641122043132782, -0.032842349261045456, 0.5259054899215698]","[0.19253681600093842, 0.031246347352862358, 0.6273269057273865]","[0.20782090723514557, 0.01867150329053402, 0.5831776261329651]","[0.0804944559931755, -0.08925668150186539, 0.5174140930175781]","[0.3564802408218384, 0.03125010058283806, 0.4408036172389984]","[-0.06037350744009018, -0.20636031031608582, 0.5981155037879944]","[0.459190309047699, -0.06442971527576447, 0.3123016059398651]","[-0.1540752351284027, -0.223021000623703, 0.7404783368110657]","[0.6198970675468445, -0.15320895612239838, 0.3457198143005371]","[-0.19258132576942444, -0.2184639722108841, 0.7925090193748474]","[0.6995688080787659, -0.2092006504535675, 0.3438354730606079]","[-0.16625244915485382, -0.21941910684108734, 0.8075148463249207]","[0.7329015135765076, -0.208337664604187, 0.3966771066188812]","[-0.14544442296028137, -0.21876433491706848, 0.7330782413482666]","[0.6357436776161194, -0.15798494219779968, 0.3739323616027832]","[-0.06924312561750412, -0.005398704670369625, 0.03814532235264778]","[0.07100418210029602, 0.007856215350329876, -0.03202236443758011]","[-0.20402361452579498, 0.028783828020095825, -0.33200934529304504]","[-0.11600271612405777, 0.06682036072015762, -0.3546259105205536]","[-0.28761741518974304, 0.05799159035086632, -0.689589262008667]","[-0.335994690656662, 0.1601715385913849, -0.6851765513420105]","[-0.3216325044631958, 0.07193364202976227, -0.715419352054596]","[-0.36110198497772217, 0.13075843453407288, -0.7124146223068237]","[-0.3629734218120575, 0.0721655786037445, -0.7266625761985779]","[-0.3869631588459015, 0.1237102672457695, -0.6879832148551941]"
"[0.16824425756931305, 0.051657699048519135, 0.6510263681411743]","[0.17289987206459045, 0.007811128161847591, 0.6598466634750366]","[0.17266850173473358, 0.019466159865260124, 0.6624876856803894]","[0.1738748997449875, 0.014440211467444897, 0.6629183888435364]","[0.2002795785665512, 0.010709632188081741, 0.6579392552375793]","[0.20615842938423157, -0.00567192118614912, 0.6558477282524109]","[0.20582522451877594, 0.01786729134619236, 0.646050751209259]","[0.1526232361793518, -0.09618230909109116, 0.6248207688331604]","[0.24033832550048828, -0.038295794278383255, 0.5272257924079895]","[0.16740594804286957, 0.029196592047810555, 0.6271248459815979]","[0.1828206479549408, 0.017444442957639694, 0.5810657143592834]","[0.07518117129802704, -0.09305991232395172, 0.5201801061630249]","[0.3241679072380066, 0.01532258652150631, 0.4478970766067505]","[-0.03665884956717491, -0.22670505940914154, 0.6129527688026428]","[0.4021369218826294, -0.10736655443906784, 0.3588329255580902]","[-0.12664104998111725, -0.27740904688835144, 0.7405864000320435]","[0.48228690028190613, -0.242600217461586, 0.4397071301937103]","[-0.16178859770298004, -0.2775467336177826, 0.7903167009353638]","[0.5406965017318726, -0.2990209460258484, 0.4525288939476013]","[-0.14121730625629425, -0.28158918023109436, 0.805200457572937]","[0.5620816349983215, -0.29833605885505676, 0.5019659399986267]","[-0.1201307475566864, -0.27674052119255066, 0.7319064736366272]","[0.4905037581920624, -0.24893490970134735, 0.4687484800815582]","[-0.059798430651426315, -9.705785487312824e-05, 0.03481613099575043]","[0.061459511518478394, 0.002344239968806505, -0.029086386784911156]","[-0.1654367297887802, 0.03129582479596138, -0.3460749387741089]","[-0.14478522539138794, 0.0493374802172184, -0.35375815629959106]","[-0.2411496639251709, 0.06645160168409348, -0.7059122920036316]","[-0.39155760407447815, 0.10145080834627151, -0.6735526919364929]","[-0.27451276779174805, 0.0807042345404625, -0.7328655123710632]","[-0.41851532459259033, 0.06678635627031326, -0.699918806552887]","[-0.3008517324924469, 0.08178066462278366, -0.7481445074081421]","[-0.4519452154636383, 0.043349623680114746, -0.6864427328109741]"
"[0.15668408572673798, 0.05159710347652435, 0.6580030918121338]","[0.16245225071907043, 0.007852553389966488, 0.6626603007316589]","[0.16228841245174408, 0.019530076533555984, 0.6651084423065186]","[0.16336862742900848, 0.014585636556148529, 0.6659655570983887]","[0.18808217346668243, 0.010747602209448814, 0.6617239117622375]","[0.19352467358112335, -0.0056769829243421555, 0.6601310968399048]","[0.19385765492916107, 0.01790337637066841, 0.6499152183532715]","[0.14999425411224365, -0.09587550163269043, 0.6221663951873779]","[0.23261311650276184, -0.028581297025084496, 0.5267401933670044]","[0.15883934497833252, 0.02942427434027195, 0.6317919492721558]","[0.1738695502281189, 0.01774311065673828, 0.5866023898124695]","[0.07255342602729797, -0.11825037002563477, 0.5175274014472961]","[0.3204692602157593, 0.042164891958236694, 0.4483526647090912]","[-0.02737179957330227, -0.2860350012779236, 0.6164296269416809]","[0.41376152634620667, -0.06810320913791656, 0.3680162727832794]","[-0.09925933927297592, -0.34689873456954956, 0.7396746277809143]","[0.4856676757335663, -0.17620596289634705, 0.41547122597694397]","[-0.12763017416000366, -0.3500039577484131, 0.7715120911598206]","[0.5408271551132202, -0.22633633017539978, 0.41558635234832764]","[-0.11063209176063538, -0.3540551960468292, 0.7795422077178955]","[0.5583844184875488, -0.23609799146652222, 0.45825672149658203]","[-0.0923939123749733, -0.34549790620803833, 0.7277515530586243]","[0.4916859567165375, -0.1861414909362793, 0.43947267532348633]","[-0.05710415169596672, -0.014869684353470802, 0.033021025359630585]","[0.058930687606334686, 0.016921112313866615, -0.027424128726124763]","[-0.14422132074832916, -0.008691848255693913, -0.3743462562561035]","[-0.14910607039928436, 0.048813775181770325, -0.34513920545578003]","[-0.21241898834705353, 0.015480847097933292, -0.7505277991294861]","[-0.39986371994018555, 0.09948350489139557, -0.6739106774330139]","[-0.24588565528392792, 0.026967832818627357, -0.7795266509056091]","[-0.4294585883617401, 0.06555258482694626, -0.7008850574493408]","[-0.2899055480957031, 0.021774381399154663, -0.777700662612915]","[-0.48177120089530945, 0.042438410222530365, -0.6773789525032043]"
"[0.13255839049816132, -0.1391044408082962, 0.6765199899673462]","[0.15319962799549103, -0.16475902497768402, 0.681020975112915]","[0.15220384299755096, -0.1548169106245041, 0.6834816932678223]","[0.15244060754776, -0.1571727991104126, 0.6850749254226685]","[0.15631809830665588, -0.16038568317890167, 0.6860618591308594]","[0.16028842329978943, -0.17455865442752838, 0.6864421963691711]","[0.15892721712589264, -0.15279439091682434, 0.6729793548583984]","[0.16154982149600983, -0.19705963134765625, 0.629116952419281]","[0.1732787936925888, -0.10249031335115433, 0.5704931020736694]","[0.15495964884757996, -0.1350218653678894, 0.6417120099067688]","[0.1434343159198761, -0.14019159972667694, 0.6069698929786682]","[0.1837630718946457, -0.17676511406898499, 0.5075129866600037]","[0.18753358721733093, 0.032292794436216354, 0.5298749208450317]","[0.29875341057777405, -0.3545417785644531, 0.5066415071487427]","[0.1682884246110916, -0.07618918269872665, 0.5552672743797302]","[0.38399142026901245, -0.46939900517463684, 0.5167355537414551]","[0.14165273308753967, -0.2096731811761856, 0.7067152261734009]","[0.40857553482055664, -0.49066123366355896, 0.5253728628158569]","[0.16618384420871735, -0.26374533772468567, 0.7349241375923157]","[0.403389036655426, -0.5013696551322937, 0.5333957076072693]","[0.19408516585826874, -0.2925008535385132, 0.7679001688957214]","[0.39033108949661255, -0.4792720675468445, 0.5001592040061951]","[0.14724284410476685, -0.23359857499599457, 0.725192666053772]","[0.0129290372133255, -0.025177493691444397, 0.010220663622021675]","[-0.00895135197788477, 0.02723761275410652, -0.004733804613351822]","[-0.1240287721157074, -0.05348282307386398, -0.39294910430908203]","[-0.1461113691329956, 0.058822959661483765, -0.309084951877594]","[-0.17776113748550415, -0.008476512506604195, -0.782558023929596]","[-0.3783310651779175, 0.13946639001369476, -0.6735586524009705]","[-0.20634877681732178, -3.776707308134064e-05, -0.8089205622673035]","[-0.40404772758483887, 0.10387278348207474, -0.7012474536895752]","[-0.2424132525920868, -0.06308087706565857, -0.7998318672180176]","[-0.4449365735054016, 0.049591198563575745, -0.6806847453117371]"
"[0.0904291644692421, -0.11719851940870285, 0.6979627013206482]","[0.10815887153148651, -0.14946545660495758, 0.6985073089599609]","[0.10918282717466354, -0.1394103318452835, 0.699578046798706]","[0.1078239232301712, -0.14129404723644257, 0.7013819813728333]","[0.12368112802505493, -0.14619594812393188, 0.703949511051178]","[0.12632016837596893, -0.15965130925178528, 0.7017913460731506]","[0.1281651109457016, -0.13747741281986237, 0.6895233988761902]","[0.142517551779747, -0.21469233930110931, 0.6270403861999512]","[0.16287142038345337, -0.10764038562774658, 0.5725721120834351]","[0.11098289489746094, -0.11938514560461044, 0.6527611017227173]","[0.11008220165967941, -0.12349808216094971, 0.6217848658561707]","[0.15059465169906616, -0.19741186499595642, 0.5011254549026489]","[0.22345729172229767, 0.05611436069011688, 0.507548451423645]","[0.179118350148201, -0.40065521001815796, 0.5254765748977661]","[0.289811372756958, 0.16620203852653503, 0.4828411638736725]","[0.20652608573436737, -0.501166045665741, 0.5233685970306396]","[0.35197708010673523, 0.2914830148220062, 0.5398603081703186]","[0.1280229240655899, -0.5175896883010864, 0.5428063869476318]","[0.41248583793640137, 0.2767159640789032, 0.5406150221824646]","[0.16277854144573212, -0.5159714818000793, 0.555302619934082]","[0.4360371232032776, 0.2610064446926117, 0.5819921493530273]","[0.2233254760503769, -0.5028507113456726, 0.5286332368850708]","[0.3618733584880829, 0.28295955061912537, 0.5606985092163086]","[0.0006839397829025984, -0.03790990635752678, 0.01019781082868576]","[0.002382373670116067, 0.03878963366150856, -0.0034934671130031347]","[-0.11809352785348892, -0.06345149874687195, -0.39020127058029175]","[-0.13745905458927155, 0.0491403229534626, -0.3124024271965027]","[-0.15879224240779877, -0.038378361612558365, -0.781877875328064]","[-0.374953955411911, 0.12456344813108444, -0.690462589263916]","[-0.18678179383277893, -0.03280847147107124, -0.8113470077514648]","[-0.3998895585536957, 0.09348408132791519, -0.7177554368972778]","[-0.2420189082622528, -0.08266313374042511, -0.8063739538192749]","[-0.42883825302124023, 0.03641711175441742, -0.6937516927719116]"
"[0.030441908165812492, -0.12589366734027863, 0.7088111639022827]","[0.05760261416435242, -0.15248404443264008, 0.7119280695915222]","[0.058620892465114594, -0.14360639452934265, 0.7132583260536194]","[0.05766236037015915, -0.1447736620903015, 0.715300977230072]","[0.06657871603965759, -0.14539563655853271, 0.7187581062316895]","[0.06881625950336456, -0.15740323066711426, 0.7177709341049194]","[0.07016391307115555, -0.13683657348155975, 0.7033412456512451]","[0.12596045434474945, -0.20802192389965057, 0.6336801648139954]","[0.11276472359895706, -0.10065726935863495, 0.5972198247909546]","[0.06400860100984573, -0.12717179954051971, 0.6627823710441589]","[0.05507533997297287, -0.12428648769855499, 0.6346063613891602]","[0.1421751230955124, -0.19168642163276672, 0.48592236638069153]","[0.15218907594680786, 0.0910593569278717, 0.5435861945152283]","[0.135144904255867, -0.38138440251350403, 0.4156920611858368]","[0.12307650595903397, 0.1708991676568985, 0.5932950377464294]","[0.08526025712490082, -0.44732898473739624, 0.3445088565349579]","[0.03477110713720322, 0.23855842649936676, 0.7424228191375732]","[0.06805333495140076, -0.45544829964637756, 0.3441500663757324]","[0.05791826918721199, 0.22050726413726807, 0.7783274054527283]","[0.06550701707601547, -0.4619389474391937, 0.3419526219367981]","[0.06678874790668488, 0.2019050419330597, 0.8118273615837097]","[0.0869995579123497, -0.45371732115745544, 0.3265576958656311]","[0.03143651410937309, 0.22378115355968475, 0.7650196552276611]","[0.019908681511878967, -0.045298248529434204, 0.003755672601982951]","[-0.016308164224028587, 0.04615223407745361, 0.002743343822658062]","[-0.06949464231729507, -0.14729979634284973, -0.37064167857170105]","[-0.16228358447551727, 0.039143387228250504, -0.3090289235115051]","[-0.13436836004257202, -0.1294916719198227, -0.7643853425979614]","[-0.36087682843208313, 0.10271783173084259, -0.6874917149543762]","[-0.16462448239326477, -0.12539078295230865, -0.7946335077285767]","[-0.37852445244789124, 0.07092029601335526, -0.7141937017440796]","[-0.2239014208316803, -0.1845780909061432, -0.7955672740936279]","[-0.41690486669540405, 0.02371991239488125, -0.7058452367782593]"
"[-0.04519323632121086, -0.15311391651630402, 0.7003406882286072]","[-0.01644142158329487, -0.1784161776304245, 0.7041071057319641]","[-0.015391215682029724, -0.1696266382932663, 0.7053145170211792]","[-0.01818118244409561, -0.17001767456531525, 0.7070887684822083]","[-0.00663214223459363, -0.16707755625247955, 0.7131547927856445]","[-0.004299206659197807, -0.17912811040878296, 0.7104361653327942]","[-0.0016007270896807313, -0.1581897735595703, 0.6975975632667542]","[0.08670517802238464, -0.23745039105415344, 0.632355809211731]","[0.07199247926473618, -0.09633032977581024, 0.597130298614502]","[0.0006555735599249601, -0.15404170751571655, 0.6555370688438416]","[-0.00656818738207221, -0.14446410536766052, 0.6274452209472656]","[0.12434986233711243, -0.22303292155265808, 0.4777516722679138]","[0.13829463720321655, 0.0885489359498024, 0.533872663974762]","[0.10608460009098053, -0.4373694062232971, 0.4515209197998047]","[0.15608040988445282, 0.2206081598997116, 0.5197643041610718]","[0.04749387875199318, -0.5107257962226868, 0.43424108624458313]","[0.09422853589057922, 0.39296188950538635, 0.595831036567688]","[0.044152505695819855, -0.5243785381317139, 0.4594498574733734]","[0.12834486365318298, 0.4034976661205292, 0.606900155544281]","[0.042839765548706055, -0.5259155631065369, 0.43466344475746155]","[0.12973208725452423, 0.39278504252433777, 0.6456611156463623]","[0.05051988363265991, -0.5197321176528931, 0.38896822929382324]","[0.09110406041145325, 0.3883781135082245, 0.6152657270431519]","[0.02496360056102276, -0.04858090355992317, -0.0014897312503308058]","[-0.023299582302570343, 0.05052461102604866, 0.008411501534283161]","[-0.06919271498918533, -0.19546738266944885, -0.36159729957580566]","[-0.15080931782722473, 0.03864980489015579, -0.28624722361564636]","[-0.14726941287517548, -0.1873222291469574, -0.7412742376327515]","[-0.3172701895236969, 0.1158636137843132, -0.6593300104141235]","[-0.17704559862613678, -0.1840621381998062, -0.771123468875885]","[-0.3325709104537964, 0.08676724880933762, -0.6858101487159729]","[-0.23219317197799683, -0.23729781806468964, -0.797859251499176]","[-0.3975693881511688, 0.04251923784613609, -0.7024856805801392]"
"[-0.03360166400671005, -0.20215873420238495, 0.7041940689086914]","[-0.0003326954029034823, -0.22524191439151764, 0.7054820656776428]","[0.00033824366983026266, -0.21557389199733734, 0.7064666152000427]","[-0.002249550772830844, -0.2168656587600708, 0.7087256908416748]","[0.005122133065015078, -0.21545322239398956, 0.7198392748832703]","[0.007481064181774855, -0.22824367880821228, 0.7166526317596436]","[0.009355658665299416, -0.20701393485069275, 0.7044650316238403]","[0.09764934331178665, -0.2651718854904175, 0.6307032704353333]","[0.07330656051635742, -0.11567182093858719, 0.6105121970176697]","[0.006575637962669134, -0.1957998126745224, 0.6571289300918579]","[-0.0033871950581669807, -0.18782062828540802, 0.6343640685081482]","[0.11335758119821548, -0.254172682762146, 0.47896111011505127]","[0.14257489144802094, 0.08716650307178497, 0.5585432648658752]","[0.11625014245510101, -0.48375457525253296, 0.4889211356639862]","[0.1552124172449112, 0.22796916961669922, 0.5887200832366943]","[0.08442109078168869, -0.584982693195343, 0.4420381486415863]","[0.12598411738872528, 0.39753788709640503, 0.7139808535575867]","[0.0955086499452591, -0.6039646863937378, 0.4855839014053345]","[0.17077840864658356, 0.4009346067905426, 0.7364001274108887]","[0.09287958592176437, -0.6030641198158264, 0.4828283190727234]","[0.17806047201156616, 0.3940219581127167, 0.7798622846603394]","[0.0889548808336258, -0.5930787324905396, 0.40471935272216797]","[0.12762582302093506, 0.3941015303134918, 0.7365040183067322]","[0.01919955387711525, -0.060664381831884384, -1.7378975826431997e-05]","[-0.017588939517736435, 0.06291623413562775, 0.006920720916241407]","[-0.10024888068437576, -0.1356581598520279, -0.35620200634002686]","[-0.08722155541181564, 0.07495292276144028, -0.3036705553531647]","[-0.15352971851825714, -0.14592398703098297, -0.7155124545097351]","[-0.19279775023460388, 0.1675683706998825, -0.7117392420768738]","[-0.18658019602298737, -0.147293359041214, -0.7469977736473083]","[-0.20552951097488403, 0.14188876748085022, -0.7414336204528809]","[-0.32756561040878296, -0.2180890291929245, -0.7711357474327087]","[-0.2747957706451416, 0.10453775525093079, -0.7729269862174988]"
"[0.005220131948590279, -0.2137453258037567, 0.6973800659179688]","[0.03444720432162285, -0.22888073325157166, 0.7000934481620789]","[0.03517976030707359, -0.2177736610174179, 0.7012407779693604]","[0.03362375497817993, -0.2203078716993332, 0.7033852934837341]","[0.03255666419863701, -0.22342026233673096, 0.7115596532821655]","[0.03426104784011841, -0.23549386858940125, 0.7089618444442749]","[0.0358562171459198, -0.21497981250286102, 0.6964935660362244]","[0.11292355507612228, -0.23597829043865204, 0.6318594813346863]","[0.061150893568992615, -0.11775936931371689, 0.6145430207252502]","[0.04303484037518501, -0.1950903683900833, 0.6537097692489624]","[0.024069122970104218, -0.19472025334835052, 0.6291682720184326]","[0.12657530605793, -0.21945933997631073, 0.48693275451660156]","[0.09395383298397064, 0.08907349407672882, 0.573198676109314]","[0.14829067885875702, -0.4795933663845062, 0.4977101981639862]","[0.08737572282552719, 0.1758832484483719, 0.5630532503128052]","[0.11327138543128967, -0.4117012321949005, 0.43863385915756226]","[0.07091692835092545, 0.24186566472053528, 0.6163292527198792]","[0.11596964299678802, -0.4291360378265381, 0.43687787652015686]","[0.11309240758419037, 0.22289574146270752, 0.6299222707748413]","[0.10323191434144974, -0.4317202866077423, 0.4198484420776367]","[0.13179704546928406, 0.20941603183746338, 0.6817275881767273]","[0.11299827694892883, -0.41664302349090576, 0.409663587808609]","[0.07828782498836517, 0.230457603931427, 0.6391261219978333]","[0.03575701639056206, -0.05571533367037773, -0.006608120631426573]","[-0.033036913722753525, 0.05750400573015213, 0.012337416410446167]","[-0.08194582909345627, -0.10998932272195816, -0.39291730523109436]","[-0.14729785919189453, 0.09678172320127487, -0.28803062438964844]","[-0.1326945722103119, -0.0912732481956482, -0.7549697160720825]","[-0.31458473205566406, 0.21015676856040955, -0.6762452125549316]","[-0.16210587322711945, -0.08640338480472565, -0.7871556282043457]","[-0.33533748984336853, 0.18379101157188416, -0.7068658471107483]","[-0.23330740630626678, -0.12846624851226807, -0.8606761693954468]","[-0.40874040126800537, 0.14524780213832855, -0.7442396283149719]"
"[0.033463023602962494, -0.190194234251976, 0.6987972259521484]","[0.05787227302789688, -0.20520679652690887, 0.7024299502372742]","[0.058118369430303574, -0.19323880970478058, 0.7037209868431091]","[0.0568803995847702, -0.19614283740520477, 0.705040454864502]","[0.05673915892839432, -0.2034439891576767, 0.7131578326225281]","[0.05948710814118385, -0.21822160482406616, 0.7124813199043274]","[0.061115313321352005, -0.19564072787761688, 0.6997110843658447]","[0.11717214435338974, -0.2260371595621109, 0.6468935012817383]","[0.07083214819431305, -0.12073343247175217, 0.6194575428962708]","[0.06314253807067871, -0.17285320162773132, 0.6635907888412476]","[0.048254866153001785, -0.18160128593444824, 0.6378905773162842]","[0.12552914023399353, -0.20984898507595062, 0.4997231066226959]","[0.07069864124059677, 0.06183162331581116, 0.5693244338035583]","[0.13976354897022247, -0.42459842562675476, 0.504599928855896]","[0.06556917726993561, -0.04980114847421646, 0.4511856138706207]","[0.0841352716088295, -0.48559752106666565, 0.5085955262184143]","[0.038423750549554825, -0.21078750491142273, 0.4007266163825989]","[0.08589919656515121, -0.511810839176178, 0.5249057412147522]","[0.06209608539938927, -0.26698970794677734, 0.3863680362701416]","[0.08002869039773941, -0.5124005675315857, 0.5233703851699829]","[0.08795394748449326, -0.28733307123184204, 0.42183157801628113]","[0.08838959783315659, -0.4911196231842041, 0.4909014403820038]","[0.0456613264977932, -0.23151150345802307, 0.40927040576934814]","[0.03330491483211517, -0.05094010382890701, -0.007952130399644375]","[-0.03090016171336174, 0.05266188085079193, 0.01317908987402916]","[-0.08495931327342987, -0.09557271003723145, -0.40563443303108215]","[-0.14748090505599976, 0.09133516252040863, -0.29255151748657227]","[-0.15888141095638275, -0.08180243521928787, -0.7677521109580994]","[-0.31584808230400085, 0.1903359293937683, -0.6726452112197876]","[-0.18999136984348297, -0.08465582132339478, -0.8008659482002258]","[-0.3358853757381439, 0.16253244876861572, -0.7021312117576599]","[-0.2450251430273056, -0.09833062440156937, -0.8796051740646362]","[-0.40168917179107666, 0.13090011477470398, -0.7345152497291565]"
"[-0.00640536192804575, -0.166031613945961, 0.6959188580513]","[0.019355909898877144, -0.18764974176883698, 0.6976197361946106]","[0.01968218758702278, -0.17675523459911346, 0.6979895830154419]","[0.01691625453531742, -0.17938454449176788, 0.6997436285018921]","[0.024677792564034462, -0.1850348860025406, 0.7112189531326294]","[0.027583643794059753, -0.199687659740448, 0.7110884189605713]","[0.030398070812225342, -0.17726357281208038, 0.698074460029602]","[0.09047440439462662, -0.22694669663906097, 0.6456703543663025]","[0.08095801621675491, -0.11737222969532013, 0.6100940108299255]","[0.026684744283556938, -0.15641221404075623, 0.6607997417449951]","[0.024126959964632988, -0.16299425065517426, 0.6353775262832642]","[0.10076229274272919, -0.22343115508556366, 0.4967505931854248]","[0.10073097795248032, 0.061423055827617645, 0.5559195876121521]","[0.10653834789991379, -0.46098077297210693, 0.5094748139381409]","[0.08774888515472412, 0.08353476226329803, 0.36760759353637695]","[0.09511234611272812, -0.5894963145256042, 0.5345659255981445]","[0.028368892148137093, 0.11044680327177048, 0.2753491699695587]","[0.12066928297281265, -0.6145175099372864, 0.554501473903656]","[0.057004958391189575, 0.10739419609308243, 0.24335283041000366]","[0.11622614413499832, -0.6201383471488953, 0.5569368600845337]","[0.06173181161284447, 0.08324705809354782, 0.2793711721897125]","[0.10682258009910583, -0.600021243095398, 0.518566370010376]","[0.029636185616254807, 0.09762618690729141, 0.27992162108421326]","[0.02683640830218792, -0.049050670117139816, -0.009601608850061893]","[-0.024648604914546013, 0.05150572583079338, 0.015116795897483826]","[-0.07479637861251831, -0.09270816296339035, -0.40505358576774597]","[-0.14655545353889465, 0.11529963463544846, -0.27415233850479126]","[-0.1460435390472412, -0.06424915790557861, -0.7742518782615662]","[-0.326242595911026, 0.23048919439315796, -0.6338890194892883]","[-0.17818307876586914, -0.060487400740385056, -0.8082146644592285]","[-0.34822094440460205, 0.202888622879982, -0.6601389646530151]","[-0.24363036453723907, -0.0923578292131424, -0.8671135306358337]","[-0.41036561131477356, 0.16856412589550018, -0.6845721006393433]"
"[-0.043145518749952316, -0.15716364979743958, 0.6953173875808716]","[-0.01410739403218031, -0.18256236612796783, 0.6939153671264648]","[-0.013990405946969986, -0.17216385900974274, 0.6945177316665649]","[-0.016971353441476822, -0.17500562965869904, 0.6972245573997498]","[-0.002879478968679905, -0.17699120938777924, 0.7089658379554749]","[-0.0005658023292198777, -0.19138206541538239, 0.7090041637420654]","[0.003367253579199314, -0.16947665810585022, 0.6973329782485962]","[0.06957568228244781, -0.24176275730133057, 0.6413999795913696]","[0.07619727402925491, -0.11510273069143295, 0.605215847492218]","[-0.006479927338659763, -0.15185382962226868, 0.6590473055839539]","[-0.0032308786176145077, -0.1545279324054718, 0.6320725083351135]","[0.08340364694595337, -0.22411589324474335, 0.48320743441581726]","[0.12650993466377258, 0.0675620585680008, 0.5712999701499939]","[0.08067475259304047, -0.455014169216156, 0.39700743556022644]","[0.11855755001306534, 0.21185898780822754, 0.5751244425773621]","[0.05485222861170769, -0.5569935441017151, 0.30521878600120544]","[0.09331229329109192, 0.4196028411388397, 0.7111161351203918]","[0.09122150391340256, -0.5698211789131165, 0.3080410063266754]","[0.11590422689914703, 0.4259023666381836, 0.7481385469436646]","[0.0717795342206955, -0.574292778968811, 0.3044215738773346]","[0.15659119188785553, 0.4275112748146057, 0.7975345253944397]","[0.06240178644657135, -0.5645322799682617, 0.28545650839805603]","[0.10825765132904053, 0.4195059835910797, 0.7357035279273987]","[0.02312992326915264, -0.05212486535310745, -0.009215563535690308]","[-0.021169697865843773, 0.05485121160745621, 0.015559304505586624]","[-0.03965608775615692, -0.07537560164928436, -0.39864322543144226]","[-0.14753946661949158, 0.1392972320318222, -0.2612837255001068]","[-0.11272434890270233, -0.04096914455294609, -0.7645341157913208]","[-0.3101634979248047, 0.3235994279384613, -0.6130185127258301]","[-0.14613312482833862, -0.03295404836535454, -0.7972789406776428]","[-0.3299913704395294, 0.3055674135684967, -0.6384764313697815]","[-0.2394496500492096, -0.060683976858854294, -0.8396164774894714]","[-0.4059317708015442, 0.2991008758544922, -0.6525498032569885]"
